"2016年7月1日","09:33","Expense","Confirmed","","2016.07","","交通","","74.0","CNY","1.0"
"2015年10月21日","18:36","Expense","Confirmed","","2015.10 ","","餐饮","","5.5","CNY","1.0"
"2015年10月21日","07:36","Expense","Confirmed","","2015.10 ","","餐饮","","5.5","CNY","1.0"
"2015年10月20日","07:36","Expense","Confirmed","","2015.10 ","","餐饮","","5.5","CNY","1.0"
"2015年10月19日","07:35","Expense","Confirmed","","2015.10 ","","餐饮","","5.0","CNY","1.0"
"2015年10月18日","18:55","Expense","Confirmed","","2015.10 ","","餐饮","","4.7","CNY","1.0"
"2015年10月18日","15:56","Expense","Confirmed","","2015.10 ","","fair","","100.0","CNY","1.0"
"2015年10月18日","12:55","Expense","Confirmed","","2015.10 ","","餐饮","","10.0","CNY","1.0"
"2015年10月17日","18:55","Expense","Confirmed","","2015.10 ","","餐饮","","10.0","CNY","1.0"
"2015年10月16日","18:07","Expense","Confirmed","","2015.10 ","","水果零食","","29.0","CNY","1.0"
"2015年10月16日","07:40","Expense","Confirmed","","2015.10 ","","餐饮","","5.5","CNY","1.0"
"2015年10月15日","07:39","Expense","Confirmed","","2015.10 ","","餐饮","","5.5","CNY","1.0"
"2015年10月13日","20:20","Expense","Confirmed","","2015.10 ","","餐饮","","15.0","CNY","1.0"
"2015年10月12日","07:47","Expense","Confirmed","","2015.10 ","","餐饮","","4.5","CNY","1.0"
"2015年10月11日","19:46","Expense","Confirmed","","2015.10 ","","水果零食","","35.0","CNY","1.0"
"2015年10月11日","17:46","Expense","Confirmed","","2015.10 ","","餐饮","","10.0","CNY","1.0"
"2015年10月10日","18:44","Expense","Confirmed","","2015.10 ","","餐饮","","6.2","CNY","1.0"
"2015年10月10日","07:45","Expense","Confirmed","","2015.10 ","","餐饮","","6.0","CNY","1.0"
"2015年10月9日","07:38","Expense","Confirmed","","2015.10 ","","餐饮","","5.0","CNY","1.0"
"2015年10月8日","17:37","Expense","Confirmed","","2015.10 ","","餐饮","","12.0","CNY","1.0"
"2015年10月8日","07:38","Expense","Confirmed","","2015.10 ","","餐饮","","4.5","CNY","1.0"
"2015年10月7日","17:25","Expense","Confirmed","","2015.10 ","","餐饮","","10.0","CNY","1.0"
"2015年10月7日","07:24","Expense","Confirmed","","2015.10 ","","餐饮","","5.5","CNY","1.0"
"2015年10月6日","19:24","Expense","Confirmed","","2015.10 ","","餐饮","","10.0","CNY","1.0"
"2015年9月27日","09:20","Expense","Confirmed","","2015.09 哎呀","","餐饮","","7.5","CNY","1.0"
"2015年9月26日","18:19","Expense","Confirmed","","2015.09 哎呀","","餐饮","","12.0","CNY","1.0"
"2015年9月24日","07:34","Expense","Confirmed","","2015.09 哎呀","","餐饮","","4.8","CNY","1.0"
"2015年9月23日","07:33","Expense","Confirmed","","2015.09 哎呀","","餐饮","","5.5","CNY","1.0"
"2015年9月22日","08:07","Expense","Confirmed","","2015.09 哎呀","","餐饮","","9.0","CNY","1.0"
"2015年9月21日","08:23","Expense","Confirmed","","2015.09 哎呀","","话费","移动","30.0","CNY","1.0"
"2015年9月20日","18:22","Expense","Confirmed","","2015.09 哎呀","","餐饮","","13.0","CNY","1.0"
"2015年9月19日","16:49","Expense","Confirmed","","2015.09 哎呀","","服饰","","98.0","CNY","1.0"
"2015年9月19日","12:48","Expense","Confirmed","","2015.09 哎呀","","餐饮","","12.0","CNY","1.0"
"2015年9月18日","17:48","Expense","Confirmed","","2015.09 哎呀","","水果零食","","56.0","CNY","1.0"
"2015年9月16日","19:52","Expense","Confirmed","","2015.09 哎呀","","餐饮","","7.4","CNY","1.0"
"2015年9月15日","20:09","Expense","Confirmed","","2015.09 哎呀","","餐饮","","13.0","CNY","1.0"
"2015年9月13日","17:47","Expense","Confirmed","","2015.09 哎呀","","餐饮","","10.0","CNY","1.0"
"2015年9月12日","18:47","Expense","Confirmed","","2015.09 哎呀","","餐饮","","10.0","CNY","1.0"
"2015年9月10日","20:49","Expense","Confirmed","","2015.09 哎呀","","买书","","25.0","CNY","1.0"
"2015年9月9日","19:25","Expense","Confirmed","","2015.09 哎呀","","买书","","25.0","CNY","1.0"
"2015年9月6日","18:42","Expense","Confirmed","","2015.09 哎呀","","餐饮","","12.0","CNY","1.0"
"2015年9月6日","12:00","Expense","Confirmed","","2015.09 哎呀","","餐饮","","6.0","CNY","1.0"
"2015年9月5日","17:59","Expense","Confirmed","","2015.09 哎呀","","餐饮","","7.0","CNY","1.0"
"2015年9月4日","12:09","Expense","Confirmed","","2015.09 哎呀","","餐饮","","18.0","CNY","1.0"
"2015年9月3日","17:52","Expense","Confirmed","","2015.09 哎呀","","水果零食","","32.0","CNY","1.0"
"2015年9月3日","17:00","Expense","Confirmed","","2015.09 哎呀","","餐饮","","10.0","CNY","1.0"
"2015年9月2日","17:51","Expense","Confirmed","","2015.09 哎呀","","餐饮","","8.0","CNY","1.0"
"2015年9月1日","19:27","Expense","Confirmed","","2015.09 哎呀","","餐饮","","13.0","CNY","1.0"
"2015年9月1日","17:53","Expense","Confirmed","","2015.09 哎呀","","话费","联通","50.0","CNY","1.0"
"2015年9月1日","17:52","Expense","Confirmed","","2015.09 哎呀","","话费","移动","50.0","CNY","1.0"
"2015年9月1日","15:07","Expense","Confirmed","","2015.09 哎呀","","餐饮","","8.0","CNY","1.0"
"2015年9月1日","15:07","Expense","Confirmed","","2015.09 哎呀","","餐饮","","10.0","CNY","1.0"
"2015年8月27日","09:37","Expense","Confirmed","","2015.08消暑","","餐饮","","20.0","CNY","1.0"
"2015年8月25日","19:42","Expense","Confirmed","","2015.08消暑","","餐饮","","5.5","CNY","1.0"
"2015年8月24日","19:09","Expense","Confirmed","","2015.08消暑","","水果零食","","5.8","CNY","1.0"
"2015年8月23日","12:53","Expense","Confirmed","","2015.08消暑","","餐饮","","97.0","CNY","1.0"
"2015年8月22日","14:11","Expense","Confirmed","","2015.08消暑","","买书","","88.88","CNY","1.0"
"2015年8月21日","13:54","Expense","Confirmed","","2015.08消暑","","水果零食","","19.0","CNY","1.0"
"2015年8月17日","18:27","Expense","Confirmed","","2015.08消暑","","餐饮","","13.0","CNY","1.0"
"2015年8月16日","12:14","Expense","Confirmed","","2015.08消暑","","餐饮","","10.0","CNY","1.0"
"2015年8月15日","18:24","Expense","Confirmed","","2015.08消暑","","fair","","100.0","CNY","1.0"
"2015年8月15日","12:25","Expense","Confirmed","","2015.08消暑","","餐饮","","12.0","CNY","1.0"
"2015年8月14日","12:25","Expense","Confirmed","","2015.08消暑","","水果零食","","20.0","CNY","1.0"
"2015年8月13日","11:58","Expense","Confirmed","","2015.08消暑","","餐饮","","50.0","CNY","1.0"
"2015年8月8日","15:00","Expense","Confirmed","","2015.08消暑","","fair","","7.0","CNY","1.0"
"2015年8月7日","19:06","Expense","Confirmed","","2015.08消暑","","水果零食","","22.3","CNY","1.0"
"2015年8月7日","18:01","Expense","Confirmed","","2015.08消暑","","餐饮","","10.0","CNY","1.0"
"2015年8月5日","18:00","Expense","Confirmed","","2015.08消暑","","餐饮","","10.0","CNY","1.0"
"2015年8月2日","22:03","Expense","Confirmed","","2015.08消暑","","话费","移动","50.0","CNY","1.0"
"2015年8月2日","22:03","Expense","Confirmed","","2015.08消暑","","服饰","","108.0","CNY","1.0"
"2015年8月1日","18:13","Expense","Confirmed","","2015.08消暑","","餐饮","","8.0","CNY","1.0"
"2015年8月1日","12:26","Expense","Confirmed","","2015.08消暑","","话费","联通","70.0","CNY","1.0"
"2015年7月30日","19:23","Expense","Confirmed","","2015.07 抑制","","餐饮","","11.0","CNY","1.0"
"2015年7月27日","19:02","Expense","Confirmed","","2015.07 抑制","","水果零食","","6.0","CNY","1.0"
"2015年7月26日","18:34","Expense","Confirmed","","2015.07 抑制","","餐饮","","10.0","CNY","1.0"
"2015年7月26日","12:34","Expense","Confirmed","","2015.07 抑制","","餐饮","","8.0","CNY","1.0"
"2015年7月25日","18:33","Expense","Confirmed","","2015.07 抑制","","家用","","88.0","CNY","1.0"
"2015年7月25日","18:32","Expense","Confirmed","","2015.07 抑制","","水果零食","","60.0","CNY","1.0"
"2015年7月24日","22:44","Expense","Confirmed","","2015.07 抑制","","餐饮","","10.0","CNY","1.0"
"2015年7月24日","18:32","Expense","Confirmed","","2015.07 抑制","","家用","","105.0","CNY","1.0"
"2015年7月23日","19:04","Expense","Confirmed","","2015.07 抑制","","话费","移动","20.0","CNY","1.0"
"2015年7月23日","19:04","Expense","Confirmed","","2015.07 抑制","","餐饮","","20.0","CNY","1.0"
"2015年7月19日","17:56","Expense","Confirmed","","2015.07 抑制","","餐饮","","7.0","CNY","1.0"
"2015年7月19日","17:56","Expense","Confirmed","","2015.07 抑制","","邮寄","","13.0","CNY","1.0"
"2015年7月19日","17:08","Expense","Confirmed","","2015.07 抑制","","fair","","25.0","CNY","1.0"
"2015年7月18日","13:55","Expense","Confirmed","","2015.07 抑制","","餐饮","","40.0","CNY","1.0"
"2015年7月17日","18:55","Expense","Confirmed","","2015.07 抑制","","餐饮","","8.0","CNY","1.0"
"2015年7月16日","18:54","Expense","Confirmed","","2015.07 抑制","","餐饮","","14.0","CNY","1.0"
"2015年7月15日","21:17","Expense","Confirmed","","2015.07 抑制","","家用","","10.0","CNY","1.0"
"2015年7月15日","18:16","Expense","Confirmed","","2015.07 抑制","","餐饮","","11.0","CNY","1.0"
"2015年7月14日","18:48","Expense","Confirmed","","2015.07 抑制","","水果零食","","6.0","CNY","1.0"
"2015年7月14日","18:48","Expense","Confirmed","","2015.07 抑制","","餐饮","","10.0","CNY","1.0"
"2015年7月13日","21:40","Expense","Confirmed","","2015.07 抑制","","餐饮","","9.0","CNY","1.0"
"2015年7月12日","17:40","Expense","Confirmed","","2015.07 抑制","","餐饮","","8.0","CNY","1.0"
"2015年7月10日","19:48","Expense","Confirmed","","2015.07 抑制","","水果零食","","42.0","CNY","1.0"
"2015年7月10日","18:48","Expense","Confirmed","","2015.07 抑制","","餐饮","","78.0","CNY","1.0"
"2015年7月5日","18:28","Expense","Confirmed","","2015.07 抑制","","水果零食","","20.0","CNY","1.0"
"2015年7月5日","17:28","Expense","Confirmed","","2015.07 抑制","","餐饮","","10.0","CNY","1.0"
"2015年7月4日","18:06","Expense","Confirmed","","2015.07 抑制","","休闲娱乐","","20.0","CNY","1.0"
"2015年7月3日","18:05","Expense","Confirmed","","2015.07 抑制","","餐饮","","8.0","CNY","1.0"
"2015年7月2日","19:25","Expense","Confirmed","","2015.07 抑制","","餐饮","","9.0","CNY","1.0"
"2015年7月1日","22:34","Expense","Confirmed","","2015.07 抑制","","话费","联通","50.0","CNY","1.0"
"2015年7月1日","22:34","Expense","Confirmed","","2015.07 抑制","","话费","移动","50.0","CNY","1.0"
"2015年6月29日","18:13","Expense","Confirmed","","2015.06降","","餐饮","","12.0","CNY","1.0"
"2015年6月28日","18:04","Expense","Confirmed","","2015.06降","","餐饮","","10.0","CNY","1.0"
"2015年6月28日","12:16","Expense","Confirmed","","2015.06降","","fair","","8.0","CNY","1.0"
"2015年6月26日","18:11","Expense","Confirmed","","2015.06降","","餐饮","","18.0","CNY","1.0"
"2015年6月24日","18:57","Expense","Confirmed","","2015.06降","","餐饮","","10.0","CNY","1.0"
"2015年6月23日","19:43","Expense","Confirmed","","2015.06降","","话费","移动","20.0","CNY","1.0"
"2015年6月22日","18:08","Expense","Confirmed","","2015.06降","","餐饮","","10.0","CNY","1.0"
"2015年6月22日","14:06","Expense","Confirmed","","2015.06降","","水果零食","","10.0","CNY","1.0"
"2015年6月22日","12:12","Expense","Confirmed","","2015.06降","","餐饮","","10.0","CNY","1.0"
"2015年6月21日","18:10","Expense","Confirmed","","2015.06降","","餐饮","","13.0","CNY","1.0"
"2015年6月21日","16:57","Expense","Confirmed","","2015.06降","","餐饮","","6.6","CNY","1.0"
"2015年6月20日","19:07","Expense","Confirmed","","2015.06降","","餐饮","","20.0","CNY","1.0"
"2015年6月20日","12:56","Expense","Confirmed","","2015.06降","","餐饮","","8.0","CNY","1.0"
"2015年6月19日","12:56","Expense","Confirmed","","2015.06降","","餐饮","","12.0","CNY","1.0"
"2015年6月15日","19:57","Expense","Confirmed","","2015.06降","","餐饮","","9.0","CNY","1.0"
"2015年6月14日","18:38","Expense","Confirmed","","2015.06降","","餐饮","","10.0","CNY","1.0"
"2015年6月13日","21:03","Expense","Confirmed","","2015.06降","","买书","","21.8","CNY","1.0"
"2015年6月13日","21:03","Expense","Confirmed","","2015.06降","","餐饮","","10.0","CNY","1.0"
"2015年6月13日","16:32","Expense","Confirmed","","2015.06降","","fair","","100.0","CNY","1.0"
"2015年6月12日","20:49","Expense","Confirmed","","2015.06降","","服饰","","27.0","CNY","1.0"
"2015年6月9日","23:03","Expense","Confirmed","","2015.06降","","买书","","33.0","CNY","1.0"
"2015年6月7日","18:08","Expense","Confirmed","","2015.06降","","餐饮","","10.0","CNY","1.0"
"2015年6月6日","18:36","Expense","Confirmed","","2015.06降","","水果零食","","21.2","CNY","1.0"
"2015年6月6日","18:16","Expense","Confirmed","","2015.06降","","餐饮","","8.0","CNY","1.0"
"2015年6月5日","20:40","Expense","Confirmed","","2015.06降","","餐饮","","9.0","CNY","1.0"
"2015年6月4日","18:31","Expense","Confirmed","","2015.06降","","餐饮","","12.0","CNY","1.0"
"2015年6月4日","18:30","Expense","Confirmed","","2015.06降","","邮寄","","30.0","CNY","1.0"
"2015年6月1日","19:33","Expense","Confirmed","","2015.06降","","话费","移动","50.0","CNY","1.0"
"2015年6月1日","19:33","Expense","Confirmed","","2015.06降","","话费","联通","70.0","CNY","1.0"
"2015年5月31日","13:18","Expense","Confirmed","","2015.05节省","","水电气暖","","147.5","CNY","1.0"
"2015年5月30日","20:20","Expense","Confirmed","","2015.05节省","","餐饮","","8.0","CNY","1.0"
"2015年5月30日","12:54","Expense","Confirmed","","2015.05节省","","餐饮","","12.0","CNY","1.0"
"2015年5月30日","12:16","Expense","Confirmed","","2015.05节省","","餐饮","","8.0","CNY","1.0"
"2015年5月29日","13:31","Expense","Confirmed","","2015.05节省","","话费","移动","20.0","CNY","1.0"
"2015年5月26日","23:21","Expense","Confirmed","","2015.05节省","","买书","","26.0","CNY","1.0"
"2015年5月25日","17:51","Expense","Confirmed","","2015.05节省","","餐饮","","10.0","CNY","1.0"
"2015年5月25日","10:02","Expense","Confirmed","","2015.05节省","","话费","移动","20.0","CNY","1.0"
"2015年5月24日","18:06","Expense","Confirmed","","2015.05节省","","餐饮","","12.0","CNY","1.0"
"2015年5月24日","12:23","Expense","Confirmed","","2015.05节省","","餐饮","","12.0","CNY","1.0"
"2015年5月23日","11:46","Expense","Confirmed","","2015.05节省","","餐饮","","10.0","CNY","1.0"
"2015年5月19日","20:01","Expense","Confirmed","","2015.05节省","","餐饮","","9.0","CNY","1.0"
"2015年5月18日","20:35","Expense","Confirmed","","2015.05节省","","餐饮","","13.0","CNY","1.0"
"2015年5月17日","18:37","Expense","Confirmed","","2015.05节省","","餐饮","","8.0","CNY","1.0"
"2015年5月17日","12:37","Expense","Confirmed","","2015.05节省","","餐饮","","10.0","CNY","1.0"
"2015年5月16日","22:09","Expense","Confirmed","","2015.05节省","","餐饮","","25.0","CNY","1.0"
"2015年5月16日","18:53","Expense","Confirmed","","2015.05节省","","餐饮","","20.0","CNY","1.0"
"2015年5月16日","12:54","Expense","Confirmed","","2015.05节省","","餐饮","","12.0","CNY","1.0"
"2015年5月15日","17:57","Expense","Confirmed","","2015.05节省","","餐饮","","10.0","CNY","1.0"
"2015年5月14日","17:57","Expense","Confirmed","","2015.05节省","","餐饮","","9.0","CNY","1.0"
"2015年5月13日","21:22","Expense","Confirmed","","2015.05节省","","餐饮","","40.0","CNY","1.0"
"2015年5月12日","20:15","Expense","Confirmed","","2015.05节省","","买书","","39.0","CNY","1.0"
"2015年5月12日","18:22","Expense","Confirmed","","2015.05节省","","水果零食","","16.5","CNY","1.0"
"2015年5月12日","18:22","Expense","Confirmed","","2015.05节省","","餐饮","","8.0","CNY","1.0"
"2015年5月10日","18:44","Expense","Confirmed","","2015.05节省","","餐饮","","10.0","CNY","1.0"
"2015年5月9日","19:07","Expense","Confirmed","","2015.05节省","","餐饮","","10.0","CNY","1.0"
"2015年5月9日","12:41","Expense","Confirmed","","2015.05节省","","话费","移动","30.0","CNY","1.0"
"2015年5月7日","18:01","Expense","Confirmed","","2015.05节省","","餐饮","","20.0","CNY","1.0"
"2015年5月6日","17:49","Expense","Confirmed","","2015.05节省","","餐饮","","11.0","CNY","1.0"
"2015年5月6日","17:18","Expense","Confirmed","重庆","2015 五一","","出走","","3136.5","CNY","1.0"
"2015年5月1日","21:38","Expense","Confirmed","","2015.05节省","","话费","移动","20.0","CNY","1.0"
"2015年5月1日","15:57","Expense","Confirmed","","2015.05节省","","交通","","6.0","CNY","1.0"
"2015年5月1日","12:46","Expense","Confirmed","","2015.05节省","","话费","联通","50.0","CNY","1.0"
"2015年5月1日","08:47","Expense","Confirmed","","2015.05节省","","餐饮","","6.0","CNY","1.0"
"2015年4月30日","17:57","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月26日","11:23","Expense","Confirmed","","2015.04节约呀","","餐饮","","12.0","CNY","1.0"
"2015年4月25日","18:07","Expense","Confirmed","","2015.04节约呀","","餐饮","","8.0","CNY","1.0"
"2015年4月25日","13:39","Expense","Confirmed","","2015.04节约呀","","餐饮","","12.0","CNY","1.0"
"2015年4月24日","20:15","Expense","Confirmed","","2015.04节约呀","","餐饮","","11.5","CNY","1.0"
"2015年4月24日","18:04","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月21日","19:01","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月21日","09:02","Expense","Confirmed","","2015.04节约呀","","话费","移动","30.0","CNY","1.0"
"2015年4月19日","18:02","Expense","Confirmed","","2015.04节约呀","","餐饮","","22.5","CNY","1.0"
"2015年4月18日","13:32","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月17日","20:20","Expense","Confirmed","酒","2015.04节约呀","","餐饮","","9.0","CNY","1.0"
"2015年4月12日","17:19","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月12日","14:30","Expense","Confirmed","","2015.04节约呀","","fair","","100.0","CNY","1.0"
"2015年4月12日","12:29","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月11日","18:23","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月11日","11:45","Expense","Confirmed","","2015.04节约呀","","话费","移动","30.0","CNY","1.0"
"2015年4月10日","17:40","Expense","Confirmed","","2015.04节约呀","","餐饮","","12.0","CNY","1.0"
"2015年4月9日","12:16","Expense","Confirmed","充饭卡","2015.04节约呀","","餐饮","","100.0","CNY","1.0"
"2015年4月8日","19:59","Expense","Confirmed","手环","2015.04节约呀","","休闲娱乐","","158.0","CNY","1.0"
"2015年4月6日","17:44","Expense","Confirmed","","2015.04节约呀","","餐饮","","12.0","CNY","1.0"
"2015年4月5日","17:33","Expense","Confirmed","","2015.04节约呀","","餐饮","","12.0","CNY","1.0"
"2015年4月4日","17:22","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月3日","17:28","Expense","Confirmed","","2015.04节约呀","","餐饮","","10.0","CNY","1.0"
"2015年4月1日","13:30","Expense","Confirmed","","2015.04节约呀","","话费","联通","50.0","CNY","1.0"
"2015年3月29日","18:17","Expense","Confirmed","","2015.03省着点","","餐饮","","15.0","CNY","1.0"
"2015年3月29日","12:04","Expense","Confirmed","","2015.03省着点","","餐饮","","9.0","CNY","1.0"
"2015年3月28日","11:56","Expense","Confirmed","","2015.03省着点","","餐饮","","10.0","CNY","1.0"
"2015年3月27日","15:38","Expense","Confirmed","","2015.03省着点","","话费","移动","20.0","CNY","1.0"
"2015年3月24日","22:01","Expense","Confirmed","","2015.03省着点","","餐饮","","11.0","CNY","1.0"
"2015年3月23日","22:52","Expense","Confirmed","","2015.03省着点","","餐饮","","9.0","CNY","1.0"
"2015年3月22日","19:52","Expense","Confirmed","","2015.03省着点","","餐饮","","12.0","CNY","1.0"
"2015年3月21日","15:33","Expense","Confirmed","","2015.03省着点","","邮寄","","27.0","CNY","1.0"
"2015年3月21日","15:05","Expense","Confirmed","","2015.03省着点","","餐饮","","10.0","CNY","1.0"
"2015年3月20日","21:20","Expense","Confirmed","","2015.03省着点","","礼物","","50.0","CNY","1.0"
"2015年3月20日","21:11","Expense","Confirmed","","2015.03省着点","","餐饮","","12.0","CNY","1.0"
"2015年3月18日","15:36","Expense","Confirmed","","2015.03省着点","","话费","移动","30.0","CNY","1.0"
"2015年3月15日","18:43","Expense","Confirmed","","2015.03省着点","","餐饮","","12.0","CNY","1.0"
"2015年3月15日","12:38","Expense","Confirmed","","2015.03省着点","","fair","","25.0","CNY","1.0"
"2015年3月14日","14:42","Expense","Confirmed","牛奶","2015.03省着点","","水果零食","","64.0","CNY","1.0"
"2015年3月13日","17:31","Expense","Confirmed","","2015.03省着点","","餐饮","","12.0","CNY","1.0"
"2015年3月10日","09:34","Expense","Confirmed","","2015.03省着点","","话费","移动","20.0","CNY","1.0"
"2015年3月8日","18:29","Expense","Confirmed","","2015.03省着点","","水果零食","","13.2","CNY","1.0"
"2015年3月8日","16:57","Income","Confirmed","","","2015.03省着点","","","0.1","CNY","1.0"
"2015年3月8日","12:52","Expense","Confirmed","水费结余三个月","2015.03省着点","","水电气暖","","577.5","CNY","1.0"
"2015年3月8日","12:33","Expense","Confirmed","","2015.03省着点","","餐饮","","10.0","CNY","1.0"
"2015年3月7日","11:35","Expense","Confirmed","","2015.03省着点","","餐饮","","12.0","CNY","1.0"
"2015年3月5日","18:12","Expense","Confirmed","","2015.03省着点","","餐饮","","13.0","CNY","1.0"
"2015年3月3日","17:38","Expense","Confirmed","","2015.03省着点","","餐饮","","10.0","CNY","1.0"
"2015年3月1日","18:47","Expense","Confirmed","","2015.03省着点","","餐饮","","9.0","CNY","1.0"
"2015年3月1日","17:53","Expense","Confirmed","","2015.03省着点","","话费","联通","30.0","CNY","1.0"
"2015年3月1日","08:36","Expense","Confirmed","","2015.03省着点","","餐饮","","25.0","CNY","1.0"
"2015年2月28日","18:30","Expense","Confirmed","","2015.02钱难挣","","餐饮","","12.0","CNY","1.0"
"2015年2月25日","23:30","Expense","Confirmed","","2015.02钱难挣","","餐饮","","12.0","CNY","1.0"
"2015年2月24日","23:29","Expense","Confirmed","","2015.02钱难挣","","餐饮","","28.0","CNY","1.0"
"2015年2月17日","23:29","Expense","Confirmed","火车票","2015.02钱难挣","","交通","","60.0","CNY","1.0"
"2015年2月17日","23:28","Expense","Confirmed","","2015.02钱难挣","","餐饮","","78.8","CNY","1.0"
"2015年2月16日","23:26","Expense","Confirmed","打车","2015.02钱难挣","","交通","","10.0","CNY","1.0"
"2015年2月15日","17:24","Expense","Confirmed","","2015.02钱难挣","","水果零食","","27.7","CNY","1.0"
"2015年2月11日","18:22","Expense","Confirmed","","2015.02钱难挣","","餐饮","","12.0","CNY","1.0"
"2015年2月9日","18:20","Expense","Confirmed","","2015.02钱难挣","","话费","移动","30.0","CNY","1.0"
"2015年2月8日","23:16","Expense","Confirmed","理发","2015.02钱难挣","","fair","","100.0","CNY","1.0"
"2015年2月8日","19:17","Expense","Confirmed","","2015.02钱难挣","","邮寄","","15.0","CNY","1.0"
"2015年2月8日","18:16","Expense","Confirmed","","2015.02钱难挣","","餐饮","","22.0","CNY","1.0"
"2015年2月7日","18:15","Expense","Confirmed","","2015.02钱难挣","","餐饮","","39.0","CNY","1.0"
"2015年2月4日","21:14","Expense","Confirmed","","2015.02钱难挣","","礼物","红豆","28.57","CNY","1.0"
"2015年2月1日","23:10","Expense","Confirmed","","2015.02钱难挣","","买书","","45.0","CNY","1.0"
"2015年2月1日","18:08","Expense","Confirmed","","2015.02钱难挣","","餐饮","","22.0","CNY","1.0"
"2015年2月1日","12:01","Expense","Confirmed","","2015.02钱难挣","","话费","联通","50.0","CNY","1.0"
"2015年1月7日","17:28","Expense","Confirmed","","2015 十一","","出走","","3755.0","CNY","1.0"
